Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
1010,Dept 16,Oklahoma Joe's Longhorn Offset Smoker,Full Stack,2,15,
1010,Dept 16,"Troy Bilt Mustang Z46 Zero-Turn Lawn Mower, 17ARFA",Full Stack,2,15,
1010,Dept 16,"Troy-Bilt Mustang Z42 Zero-Turn Lawn Mower, 17ARFA",Full Stack,2,15,
1010,Dept 16,"Troy-Bilt Mustang Z54 725cc Zero-Turn Lawn Mower,",Full Stack,2,15,
1010,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
1010,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
1010,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,2,15,
1010,Dept 17,MS 11.5oz Candles 450pc,Half Stack,2,15,
1010,Dept 22,Summer Ween Plush Throw,Half Stack,2,15,Import item: delay to wk19
1010,Dept 31,389pc Licensed Kids Sunglass - H2W,Full Stack,1,15,
1010,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,4,15,
1010,Dept 32,Way to Celebrate Americana Jewelry and Hair Acces,Sidekick,4,15,
1010,Dept 40,9 Piece Zyrtec 60 Count,4-way,2,15,
1010,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,15,
1010,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,3,15,
1010,Dept 71,"MS 6 Foot Fold-in-Half Bench, Steel Frame,",Full Endcap,1,15,
1010,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,3,15,
1010,Dept 93,GV 8LB B/S BRST,Bunker,2,15,
1010,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,2,15,Delayed to WK19 due to facility issue
1010,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,2,15,Delayed to WK19 due to facility issue
1012,Dept 09,Blitzball & Bat 100pcs,Half Stack,1,15,
1012,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
1012,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
1012,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1012,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,2,15,
1012,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,2,15,
1012,Dept 92,140PC MOM BAG,Full Stack,2,15,
1012,Dept 93,GV 8LB B/S BRST,Bunker,2,15,
1012,Dept 95,Dot's 16oz 192ct,Half Stack,1,15,
1012,Dept 95,Fruit Shapes 22ct w/ Mott’s,Half Stack,1,15,
1012,Dept 95,On The Border Café & Thins,Full Stack,1,15,
1012,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,2,15,
1012,Dept 95,Pringles 12ct Snackstack - 96 Units,Half Stack,2,15,
1013,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
1013,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1013,Dept 46,16PC BB SPORT TWIN 50 PDQ,PDQ,1,15,
1014,Dept 74,"MS 18PK HNGR RYLSPC, 180pcs",Full Stack,1,15,
1018,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1018,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1018,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
1019,Dept 04,Chinet Classic Premium Dinner Paper Plates Qtr Pal,PDQ,1,15,
1019,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
1019,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
1019,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
1019,Dept 09,Blitzball & Bat 100pcs,Half Stack,1,15,
1019,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
1019,Dept 22,Summer Ween Plush Throw,Half Stack,2,15,Import item: delay to wk19
1019,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
1019,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
1019,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1019,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,15,
1019,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,3,15,
1019,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
1019,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
1019,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
1019,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
1019,Dept 95,Pringles 12ct Snackstack - 96 Units,Half Stack,1,15,
1020,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
1020,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
1020,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,2,15,
1020,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
1020,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1020,Dept 40,Tylenol 30pc,PDQ,1,15,
1020,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
1020,Dept 95,Dot's 16oz 192ct,Half Stack,1,15,
1021,Dept 09,Blitzball & Bat 100pcs,Half Stack,1,15,
1021,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
1021,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
1021,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1021,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1021,Dept 46,28pc HT Aftersun,SK,1,15,
1021,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
1021,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
1021,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,1,15,
1022,Dept 04,GV 150 count plate display,Full Stack,1,15,
1022,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
1022,Dept 04,Value Star 30 ct Charola tray,Half Stack,2,15,
1022,Dept 07,Beach Tower of Fun With Toys- 28 pcs Feature,Full Endcap,1,15,
1022,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
1022,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
1022,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
1022,Dept 17,Religious Candles 936pc,Half Stack,1,15,
1022,Dept 22,Waffle textured comforter/40pc,Full Endcap,1,15,May delivery - delayed 5 days
1022,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,2,15,
1022,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,2,15,
1022,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
1022,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
1022,Dept 74,Tough Box 27G black & yellow storage tote,Full Stack,1,15,
1022,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
1022,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
1022,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
1022,Dept 95,On The Border Café & Thins,Full Stack,1,15,
1023,Dept 04,GV 150 count plate display,Full Stack,1,15,
1023,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
1023,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
1023,Dept 16,"Troy-Bilt 18"" 42cc Gas Chainsaw, TB4218",Half Stack,1,15,
1023,Dept 16,"Troy-Bilt 25cc 17"" Gas Straight Shaft String Trimm",Half Stack,1,15,
1023,Dept 16,"Troy-Bilt Leaf Blower/Vacuum, TB272V",Half Stack,1,15,
1023,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
1023,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
1023,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
1023,Dept 40,Claritin 16 piece Value Bundle new under $40 price,4-way,1,15,
1023,Dept 40,Dymatize,PDQ,1,15,
1023,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1023,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1023,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1023,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
1023,Dept 40,Tylenol 30pc,PDQ,1,15,
1023,Dept 71,"BHG Juliet Arc Door Kitchen Console, Black",Full Endcap,1,15,Cancel - supplier cant fulfill
1023,Dept 82,Arctic Air Personalized Cooling,Half Stack,1,15,
1023,Dept 92,140PC MOM BAG,Full Stack,1,15,
1023,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
1023,Dept 95,Gatorade Zero Sugar 28oz,Full Stack,1,15,
1023,Dept 95,On The Border Café & Thins,Full Stack,1,15,
1024,Dept 04,Reynolds Kitchens Cookie Baking Sheets,Sidekick,1,15,
1024,Dept 04,Value Star 30 ct Charola tray,Half Stack,1,15,
1024,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
1024,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
1024,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
1024,Dept 22,Essential Cooling Throws,Half Stack,1,15,
1024,Dept 40,30 piece Flonase,SK,1,15,
1024,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
1024,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
1024,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
1024,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,1,15,
1024,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
1024,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
1024,Dept 82,Arctic Air Personalized Cooling,Half Stack,1,15,
1024,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
1024,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
1024,Dept 95,UTZ 7.75oz Family Size Potato Chip Feature,Full Stack,1,15,
1025,Dept 04,Value Star 200 count Charola,Half Stack,1,15,
1025,Dept 04,Value Star 30 ct Charola tray,Half Stack,2,15,
1025,Dept 07,Playday Plastic Toy Wagon -24pcs feature,Full Endcap,1,15,
1025,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
1025,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
1025,Dept 67,Helium Tank 32 Pc,Full Endcap,2,15,
1025,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
1026,Dept 09,Gatorade GX Shipper (16 bottles & 18 PODS),Sidekick,1,15,
1026,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
1026,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
1026,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
1026,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,2,15,
1026,Dept 32,Way to Celebrate Americana Jewelry and Hair Acces,Sidekick,2,15,
1026,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
1026,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
1026,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1026,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1026,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1026,Dept 40,"Quest Bake Shop, 20 pieces",4-way,1,15,
1026,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
1026,Dept 95,On The Border Café & Thins,Full Stack,1,15,
1027,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
1027,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
1027,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1027,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1027,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
1027,Dept 46,AUSSIE 24PC,PDQ,1,15,
1027,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
1027,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
1027,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,1,15,Delayed to WK19 due to facility issue
1028,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1028,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1029,Dept 04,GV 150 count plate display,Full Stack,1,15,
1029,Dept 11,Hyper Tough 3G Wet Dry Vac,Full Endcap,1,15,
1029,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
1029,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
1029,Dept 20,Soap Pump 24 pc,Sidekick,1,15,
1029,Dept 32,Beach Vacation Station Jewelry Display,Sidekick,1,15,
1029,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,1,15,
1029,Dept 32,Way to Celebrate Americana Jewelry and Hair Acces,Sidekick,1,15,
1029,Dept 40,9 Piece Zyrtec 60 Count,4-way,1,15,
1029,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
1029,Dept 40,CHAPSTICK 60PC,Sidekick,1,15,
1029,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1029,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1029,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1029,Dept 46,AUSSIE 24PC,PDQ,1,15,
1029,Dept 74,Tough Box 27G black & yellow storage tote,Full Stack,1,15,
1030,Dept 04,GV 150 count plate display,Full Stack,1,15,
1030,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
1030,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
1030,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1030,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,2,15,
1030,Dept 93,Bubba Burger 2lb Original,Bunker,2,15,
1030,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
1030,Dept 96,Beatbox Lemonade & Hard Tea,Half Endcap,1,15,
1032,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,2,15,
1032,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,15,
1032,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
1032,Dept 92,140PC MOM BAG,Full Stack,1,15,
1032,Dept 92,"WIC Cheerios, 192 pc",Full Stack,1,15,
1033,Dept 04,GV 150 count plate display,Full Stack,1,15,
1033,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
1033,Dept 04,Reynolds Kitchens Cookie Baking Sheets,Sidekick,2,15,
1033,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
1033,Dept 09,Gatorade GX Shipper (16 bottles & 18 PODS),Sidekick,1,15,
1033,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
1033,Dept 13,Ensueno Spring Fresh 105z,Full Stack,1,15,
1033,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
1033,Dept 13,Scotch-Brite Stay Fresh Sponge 72 unit,SK,1,15,
1033,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
1033,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
1033,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
1033,Dept 22,Essential Cooling Throws,Half Stack,2,15,
1033,Dept 22,Summer Ween Plush Throw,Half Stack,2,15,Import item: delay to wk19
1033,Dept 31,389pc Licensed Kids Sunglass - H2W,Full Stack,1,15,
1033,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
1033,Dept 40,CHAPSTICK 60PC,Sidekick,2,15,
1033,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1033,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1033,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1033,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,3,15,
1033,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
1033,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
1033,Dept 40,"Quest Bake Shop, 20 pieces",4-way,1,15,
1033,Dept 46,28pc HT Aftersun,SK,4,15,
1033,Dept 67,450 Licensed Cup,Dump Bin,4,15,
1033,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
1033,Dept 71,"MS 6 Foot Fold-in-Half Bench, Steel Frame,",Full Endcap,1,15,
1033,Dept 71,"MS Resin Seat & Back Folding Chair, White",Full Endcap,1,15,
1033,Dept 74,Folding Crate Charcoal/Gray 132Qty,Full Stack,1,15,
1033,Dept 82,BIC 5pk Classic Lighter,Full Endcap,2,15,
1033,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
1033,Dept 92,Starkist Chicken and Beef Pouches Assortment,Side-stack,1,15,
1033,Dept 93,Bubba Burger 2lb Original,Bunker,1,15,
1033,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
1033,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,2,15,Delayed to WK19 due to facility issue
1033,Dept 95,DRP - GV Torts 156ct (Cant13/Rest13),Full Stack,2,15,Delayed to WK19 due to facility issue
1033,Dept 95,Liquid IV,Half Stack,2,15,
1033,Dept 95,On The Border Café & Thins,Full Stack,2,15,
1033,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,3,15,
1035,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
1035,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
1035,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
1035,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
1035,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
1035,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,3,15,
1035,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
1035,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1035,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1035,Dept 46,Neutrogena 25ct Makeup Remover Wipes 20PC,PDQ,1,15,
1035,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
1035,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
1035,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
1035,Dept 93,Bubba Burger 2lb Original,Bunker,1,15,
1035,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
1036,Dept 04,GV 150 count plate display,Full Stack,1,15,
1036,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
1036,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
1036,Dept 04,Reynolds Kitchens Plastic Wrap 200sf,Sidekick,1,15,
1036,Dept 04,Value Star 200 count Charola,Half Stack,1,15,
1036,Dept 04,Value Star 30 ct Charola tray,Half Stack,1,15,
1036,Dept 09,Neon Volleyball - 120pcs,Dump Bin,1,15,
1036,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
1036,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
1036,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
1036,Dept 17,BHG Fragrance Oil/Plugins 456pc,Half Stack,1,15,
1036,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
1036,Dept 22,Waffle textured comforter/40pc,Full Endcap,1,15,May delivery - delayed 5 days
1036,Dept 23,"Laguna Mens Swim 7"" Inseam w/Stretch Volley 192",4-way,1,15,
1036,Dept 32,Way to Celebrate Americana Accessories for Parti,Sidekick,1,15,
1036,Dept 32,Way to Celebrate Americana Jewelry and Hair Acces,Sidekick,1,15,
1036,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1036,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1036,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
1036,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
1036,Dept 74,Ball Wide Mouth Quart Canning Jar - 60 Unit,Full Stack,1,15,
1036,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
1036,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
1036,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
1036,Dept 95,Dot's 16oz 192ct,Half Stack,1,15,
1036,Dept 95,On The Border Café & Thins,Full Stack,1,15,
1037,Dept 13,48ct Libman Broom and Mop,Half Stack,1,15,
1037,Dept 13,Fabuloso 56oz Lavender/Lemon 216 units,Half Stack,1,15,
1037,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
1037,Dept 22,Waffle textured comforter/40pc,Full Endcap,1,15,May delivery - delayed 5 days
1037,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
1037,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,1,15,
1037,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
1037,Dept 46,Native 18PC,PDQ,1,15,
1037,Dept 67,Helium Tank 32 Pc,Full Endcap,1,15,
1037,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
1037,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
1038,Dept 04,GV 150 count plate display,Full Stack,1,15,
1038,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
1038,Dept 16,Oklahoma Joe's Firecraft Live-Fire Charcoal Grill,Full Stack,1,15,
1038,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,1,15,
1038,Dept 22,MS Comfort Chill Sheet Sets Feature 50 pcs,Full Endcap,1,15,
1038,Dept 22,"Seaside Villa Coastal Printed Quilts, King 5prints",Full Endcap,1,15,Cancel - supplier is not able to fulfill
1038,Dept 40,Claritin 16 piece Value Bundle new under $40 price,4-way,1,15,
1038,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1038,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1038,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1038,Dept 40,Tylenol 30pc,PDQ,1,15,
1038,Dept 46,16PC BB SPORT TWIN 50 PDQ,PDQ,1,15,
1038,Dept 46,AUSSIE 24PC,PDQ,1,15,
1038,Dept 74,"MS 18PK HNGR CARGRN, 180pcs",Full Stack,1,15,
1038,Dept 92,"Hershey's Chocolate Syrup, Bottle 24 oz 384 units",Half Stack,1,15,
1038,Dept 95,DRP - GV PC Party Size 132ct (Orig13/Ripp13.5/Wavy,Full Stack,1,15,Delayed to WK19 due to facility issue
1039,Dept 04,GV 150 count plate display,Full Stack,1,15,
1039,Dept 04,Reynold Wrap Bigger 3 HP,Half Stack,1,15,
1039,Dept 04,Reynolds Kitchens Foil Pans HP,Half Stack,1,15,
1039,Dept 04,Value Star 200 count Charola,Half Stack,2,15,
1039,Dept 04,Value Star 30 ct Charola tray,Half Stack,1,15,
1039,Dept 07,Next Wave 5pc Beach Dump Truck Set- 18pc feature,Full Endcap,1,15,
1039,Dept 09,14FT TRAMPOLINE,Full Stack,1,15,
1039,Dept 11,Hyper Tough 3G Wet Dry Vac,Full Endcap,1,15,
1039,Dept 16,Oklahoma Joe's Firecraft Live-Fire Charcoal Grill,Full Stack,2,15,
1039,Dept 16,Oklahoma Joe's Longhorn Offset Smoker,Full Stack,2,15,
1039,Dept 16,"Weber USA Charcoal Kettle, 12 pcs w/ Accessories",Full Stack,2,15,
1039,Dept 17,BHG 12oz Candles 264pc,Half Stack,1,15,
1039,Dept 17,Religious Candles 936pc,Half Stack,1,15,
1039,Dept 20,New Generation Towel 156,Full Endcap,1,15,
1039,Dept 22,MS Comfort Chill Sheet Sets Feature 50 pcs,Full Endcap,1,15,
1039,Dept 31,96pc  Americana Umbrella by Totes,Half Stack,1,15,
1039,Dept 40,"Atkins Meal Bar, 20 pieces",4-way,1,15,
1039,Dept 40,Dymatize,PDQ,1,15,
1039,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,1,15,
1039,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1039,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1039,Dept 40,Gold Bond Foot & Powder 24pc,PDQ,1,15,
1039,Dept 40,"Premier Protein 1ct Shakes, 32 pieces",4-way,1,15,
1039,Dept 40,"Quest Bake Shop, 20 pieces",4-way,1,15,
1039,Dept 40,Tylenol 30pc,PDQ,1,15,
1039,Dept 71,"BHG Juliet Arc Door Kitchen Console, Black",Full Endcap,1,15,Cancel - supplier cant fulfill
1039,Dept 71,MS 5 Piece Resin Card Folding Table and Fou,Full Endcap,1,15,
1039,Dept 92,KBLR VRTY CONE HP 184ct,Half Stack,1,15,
1039,Dept 92,"Snap Bag Cereal, 144 pc",Full Stack,1,15,
1039,Dept 93,GV 8LB B/S BRST,Bunker,1,15,
1039,Dept 95,Pop Ice 80ct /1.5oz Freezer Bars (Shipper),Full Endcap,1,15,
1041,Dept 04,Value Star 200 count Charola,Half Stack,1,15,
1041,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,15,
1041,Dept 40,Dymatize,PDQ,2,15,
1041,Dept 40,Equate 24pc Eq Ds Ec Omep,Full Endcap,2,15,
1041,Dept 40,Equate Epsom Salt 8lb Shipper 4ct,PDQ,1,15,
1041,Dept 40,"Quest 4ct Chips Display, 64 pieces",Full Endcap,1,15,
1041,Dept 40,Tylenol 30pc,PDQ,3,15,
1041,Dept 74,Ball Regular Mouth Pint Canning - 112 Units,Full Stack,1,15,
1041,Dept 74,Ball Wide Mouth Quart Canning Jar - 60 Unit,Full Stack,1,15,
1041,Dept 92,"WIC Cheerios, 192 pc",Full Stack,3,15,
1041,Dept 95,23oz UTZ Cheeseball Barrel Feature,Full Stack,1,15,
1043,Dept 04,GV 150 count plate display,Full Stack,1,15,
1043,Dept 17,MS 11.5oz Candles 450pc,Half Stack,1,15,
1043,Dept 40,Equate 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,15,
1043,Dept 40,"Quest Bake Shop, 20 pieces",4-way,1,15,
1043,Dept 46,16PC BB SPORT TWIN 50 PDQ,PDQ,1,15,
