Market ID,Region,Store ID,First Assigned Carrier,Fulfillment Type, Status, Trend,Directional Focus,Max_WM_WK_ID,Weeks on DPI,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
152,12,671,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,79.40%,81.80%,16.8,90.00%,67.80%,84.40%,77.00%
153,12,659,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,47,90.60%,96.30%,11,92.50%,87.90%,91.50%,90.50%
153,12,710,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,47,84.70%,87.90%,13.3,82.50%,86.70%,82.80%,86.40%
11,11,764,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,9,87.10%,78.90%,13.4,96.00%,88.70%,81.60%,81.80%
137,11,660,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,13,92.40%,97.30%,12.5,94.90%,95.70%,88.70%,91.10%
140,11,875,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,14,83.10%,91.60%,13.1,87.20%,77.50%,84.00%,84.40%
140,11,2720,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,85.30%,83.10%,13.2,85.00%,83.60%,86.60%,86.10%
20,2,1340,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,44,90.40%,93.70%,16.1,92.50%,87.20%,90.30%,91.70%
20,2,3118,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,84.30%,91.70%,12.4,86.90%,82.80%,83.60%,84.20%
21,2,510,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,8,90.50%,89.10%,10.6,90.30%,89.90%,85.70%,96.20%
22,2,594,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,92.30%,98.70%,11.9,92.40%,92.70%,89.80%,94.40%
22,2,787,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,48,92.60%,97.00%,13.9,95.80%,86.60%,94.00%,94.50%
22,2,855,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,90.40%,94.80%,12.7,95.20%,92.70%,84.60%,87.60%
25,2,459,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,8,89.10%,92.90%,10.3,88.80%,91.90%,84.10%,91.00%
25,2,780,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,8,90.30%,91.80%,18.3,91.90%,92.30%,89.50%,87.40%
25,2,4558,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,10,88.90%,91.30%,12.7,94.60%,84.80%,90.20%,86.60%
554,59,5267,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,8,81.10%,79.00%,8.8,95.60%,73.80%,74.10%,80.70%
18,2,1070,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,84.10%,73.90%,10.4,81.40%,76.60%,91.80%,86.50%
18,2,1403,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,9,83.90%,73.70%,13,79.70%,85.80%,87.60%,82.90%
18,2,3874,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,28,85.40%,75.30%,10.5,81.60%,73.20%,95.10%,92.30%
23,2,1766,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,89.20%,88.80%,11.6,89.30%,89.60%,88.80%,89.00%
23,2,3621,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,48,79.70%,86.80%,10.3,92.90%,70.50%,76.60%,78.00%
23,2,3741,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,78.20%,89.50%,14.4,80.60%,74.00%,70.40%,86.80%
554,59,3069,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,83.30%,82.30%,12.1,89.90%,80.50%,81.50%,81.30%
19,2,3609,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,91.40%,90.90%,13.5,94.40%,84.40%,93.10%,95.10%
19,2,3709,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,87.80%,97.90%,10.6,89.10%,86.50%,89.00%,86.70%
19,2,6998,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,48,73.40%,70.40%,14.3,81.50%,56.60%,67.90%,87.10%
30,2,754,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,42,79.10%,68.60%,16.4,96.70%,63.30%,69.30%,82.90%
30,2,1024,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,80.80%,87.60%,12.3,85.20%,76.50%,75.40%,87.30%
30,2,1227,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,74.30%,78.50%,15.3,82.60%,63.40%,84.50%,67.40%
30,2,1658,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,75.90%,75.50%,14.5,88.50%,60.00%,83.30%,60.00%
32,2,758,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,76.60%,78.20%,16.5,93.80%,72.70%,66.00%,73.80%
32,2,1153,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,10,87.40%,86.90%,14.7,90.70%,81.10%,88.80%,89.50%
32,2,1367,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,77.40%,67.70%,23.4,79.50%,65.50%,77.40%,87.10%
127,42,278,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,66.10%,64.70%,21.4,84.00%,72.30%,59.90%,50.20%
127,42,376,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,13,82.00%,91.50%,12.8,78.00%,88.70%,74.50%,85.80%
127,42,450,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,12,85.30%,83.10%,10.8,93.80%,86.80%,83.20%,79.50%
127,42,3868,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,15,67.90%,83.60%,18.5,87.10%,84.10%,55.20%,40.50%
135,42,23,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,77.30%,75.30%,13.8,72.20%,74.70%,75.70%,86.10%
327,42,3331,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,45,89.10%,88.00%,10.8,87.00%,93.10%,90.40%,86.30%
542,64,3746,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,19,80.50%,80.50%,10.2,87.40%,78.70%,82.00%,74.90%
105,9,819,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,17,90.00%,86.50%,15.2,93.10%,76.50%,95.50%,93.50%
108,9,2789,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,91.50%,95.10%,12.3,92.80%,89.00%,94.60%,89.80%
109,9,2946,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,14,82.90%,89.20%,18.7,80.00%,80.50%,90.60%,81.10%
109,9,2987,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,8,87.10%,89.30%,13.8,89.80%,84.90%,86.40%,87.30%
553,9,1511,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,7,90.80%,95.20%,12,88.10%,89.90%,93.30%,92.10%
91,9,890,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,91.50%,88.10%,13.6,94.30%,85.20%,97.10%,89.60%
514,60,2516,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,87.00%,83.50%,17.7,90.00%,93.80%,82.80%,80.30%
471,60,2596,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,91.40%,89.10%,14.1,94.40%,96.30%,87.90%,87.20%
472,60,2037,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,83.50%,87.60%,10.7,92.60%,89.10%,87.40%,67.20%
472,60,5272,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,80.50%,74.00%,11.8,79.40%,84.60%,73.10%,85.30%
474,60,2539,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,82.70%,77.90%,19,86.80%,78.60%,83.60%,82.20%
475,60,1870,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,4,79.70%,86.10%,13.9,82.20%,77.60%,78.20%,80.60%
477,60,4176,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,84.80%,83.50%,10.9,85.30%,86.70%,82.40%,85.30%
422,52,3404,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,88.30%,96.60%,12.2,91.90%,92.20%,86.60%,84.30%
484,57,2292,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,81.70%,98.10%,14.4,82.40%,82.00%,82.80%,79.90%
394,57,2592,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,10,79.40%,91.90%,22.7,88.90%,88.40%,69.50%,71.60%
447,57,5134,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,84.40%,85.40%,18.1,93.70%,91.80%,80.70%,71.70%
401,54,1699,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,16,77.00%,77.20%,18.6,82.60%,79.90%,83.90%,61.00%
401,54,1708,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,86.10%,75.10%,14.7,89.20%,87.30%,78.20%,89.70%
401,54,1888,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,84.40%,74.80%,15.7,86.50%,86.80%,79.40%,85.00%
401,54,3366,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,76.10%,75.10%,22.4,78.60%,77.90%,84.40%,63.30%
403,54,3589,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,14,78.60%,79.60%,17.8,81.50%,82.20%,68.00%,82.20%
378,54,953,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,91.00%,87.20%,11.5,91.60%,89.90%,92.60%,90.10%
585,54,2752,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,66.50%,64.00%,24.1,62.80%,84.80%,70.10%,46.80%
585,54,3533,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,71.80%,66.00%,21.2,70.40%,82.90%,53.70%,79.80%
391,54,1434,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,78.50%,74.80%,18.3,82.90%,77.10%,72.10%,82.20%
451,56,5884,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,5,89.60%,84.60%,16.6,96.00%,85.20%,89.10%,88.20%
392,56,2106,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,87.50%,92.60%,13.2,94.00%,89.30%,89.60%,78.30%
392,56,2189,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,86.40%,98.50%,14,91.40%,83.80%,85.30%,85.40%
392,56,2402,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,73.70%,89.90%,11.1,89.70%,71.40%,77.50%,52.80%
392,56,3729,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,7,90.50%,96.30%,11.2,95.10%,90.80%,91.60%,86.60%
399,56,3093,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,84.40%,78.40%,17.3,89.70%,77.70%,80.90%,89.60%
427,47,1534,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,87.50%,83.20%,10.4,93.50%,88.50%,87.60%,81.10%
427,47,1565,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,77.70%,77.40%,13.3,89.20%,82.00%,68.50%,75.10%
433,47,1943,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,85.80%,94.90%,14.7,87.20%,82.40%,84.40%,89.20%
383,47,1872,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,82.50%,75.20%,12.4,78.30%,88.90%,88.20%,74.00%
383,47,1901,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,80.30%,79.30%,13.2,87.30%,74.80%,75.70%,83.20%
429,47,3395,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,19,84.30%,82.60%,13.1,92.30%,90.30%,76.60%,77.50%
156,16,3409,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,12,80.90%,89.90%,14,82.50%,86.10%,77.00%,78.00%
159,16,2128,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,15,90.70%,93.00%,10.2,94.00%,92.00%,89.40%,87.50%
159,16,2336,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,11,86.60%,88.70%,12.8,97.20%,92.20%,75.30%,88.80%
160,16,2095,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,87.50%,82.20%,12.4,93.20%,89.20%,79.30%,89.30%
160,16,2953,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,4,87.00%,93.80%,12.3,89.90%,89.80%,79.50%,88.30%
157,16,2180,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,84.90%,91.80%,10.1,90.00%,83.80%,79.50%,86.40%
157,16,2640,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,83.20%,86.50%,7.6,83.80%,82.70%,83.40%,82.90%
180,16,2202,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,84.90%,87.90%,10.2,86.30%,87.50%,79.10%,87.40%
183,16,1698,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,84.00%,88.80%,11.3,91.40%,82.40%,83.10%,79.90%
184,16,2399,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,78.30%,81.20%,19.5,89.30%,87.40%,68.50%,66.80%
188,16,1940,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,79.80%,98.40%,16,81.70%,88.70%,77.00%,71.70%
161,17,1964,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,85.30%,93.10%,13.3,93.80%,87.20%,78.80%,82.60%
161,17,2225,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,85.20%,92.70%,16.7,98.00%,95.30%,79.90%,79.30%
163,17,5095,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,32,83.30%,96.10%,15.9,84.90%,89.40%,85.90%,66.70%
163,17,5439,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,86.20%,98.50%,15.4,87.30%,87.10%,88.20%,80.20%
173,17,3803,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,87.80%,98.80%,10.8,90.30%,95.80%,85.40%,83.20%
502,59,4184,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,15,65.40%,63.20%,19.2,74.30%,65.70%,58.60%,62.80%
164,17,1810,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,86.40%,89.80%,14.9,89.20%,88.80%,84.00%,83.90%
176,17,5867,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,85.90%,99.40%,10.2,88.60%,89.80%,84.00%,81.10%
190,17,1835,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,83.00%,86.40%,15.1,93.10%,89.60%,75.50%,72.20%
190,17,1976,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,87.30%,95.20%,12.5,90.30%,87.50%,89.90%,82.40%
191,76,2166,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,77.30%,93.50%,15.6,87.70%,91.70%,70.90%,57.00%
191,76,2581,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,44,88.00%,97.40%,10.7,94.20%,94.10%,88.30%,74.90%
195,76,2088,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,86.00%,91.80%,10.2,87.50%,88.80%,82.00%,85.50%
228,76,1656,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,90.00%,88.80%,10.9,90.40%,90.00%,89.40%,90.20%
228,76,2278,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,90.00%,95.20%,11.3,97.20%,89.40%,89.70%,84.50%
299,26,1664,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,83.90%,83.90%,14.6,94.80%,92.20%,71.10%,79.30%
299,26,2247,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,19,82.80%,90.10%,15.6,86.60%,86.50%,74.70%,83.50%
299,26,5046,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,13,76.70%,70.10%,19.2,85.00%,90.00%,40.60%,79.30%
305,26,1464,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,47,74.60%,74.90%,25.8,75.70%,64.30%,61.20%,90.70%
305,26,5481,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,81.50%,85.80%,19.7,90.00%,91.40%,56.90%,83.70%
305,26,5745,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,91.10%,88.50%,15,86.00%,85.60%,96.20%,97.00%
306,26,1156,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,13,73.40%,66.70%,16.6,78.10%,78.30%,68.60%,68.80%
306,26,1666,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,77.70%,87.20%,14.3,78.60%,78.60%,73.50%,80.30%
306,26,5879,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,90.60%,95.60%,12.9,90.50%,90.50%,89.90%,91.30%
280,76,1674,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,83.00%,79.80%,11.5,87.60%,83.60%,80.30%,80.30%
280,76,2233,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,86.00%,84.80%,12.7,96.90%,100.00%,89.50%,70.80%
280,76,2357,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,11,86.70%,87.80%,15,88.10%,83.30%,87.50%,88.00%
280,76,2756,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,7,86.50%,88.10%,10.3,90.10%,95.50%,93.80%,66.30%
280,76,4423,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,79.40%,69.90%,12.1,85.10%,84.60%,63.40%,83.90%
283,76,1985,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,9,81.40%,85.40%,14.6,71.40%,84.90%,87.60%,82.80%
283,76,5129,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,21,89.60%,99.10%,12.2,91.70%,91.30%,88.90%,86.90%
320,76,1544,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,77.00%,79.40%,13.3,82.80%,72.30%,60.50%,84.00%
320,76,2083,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,44,78.30%,78.30%,11.3,87.60%,86.80%,68.70%,66.10%
297,26,1614,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,4,87.40%,89.70%,16.4,84.00%,88.40%,88.70%,88.30%
297,26,2058,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,4,88.90%,90.70%,12.1,87.30%,89.80%,89.90%,88.60%
297,26,4250,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,78.60%,74.60%,18.5,89.90%,65.70%,75.00%,83.90%
301,26,1197,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,82.90%,81.90%,13.2,72.80%,85.90%,89.40%,83.10%
301,26,1502,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,88.70%,86.60%,11.5,98.70%,84.70%,85.20%,86.20%
296,26,1287,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,82.00%,82.10%,17.4,83.60%,87.50%,78.10%,78.70%
296,26,2256,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,80.80%,91.70%,13.8,87.50%,82.10%,79.30%,74.60%
296,26,3182,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,15,86.30%,85.70%,13.2,95.80%,85.40%,74.50%,89.80%
296,26,3612,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,92.90%,92.60%,10.3,95.20%,95.00%,89.40%,92.50%
296,26,5346,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,6,90.20%,91.10%,10.5,88.30%,86.60%,95.40%,91.30%
298,26,2704,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,42,87.20%,88.60%,12.1,88.70%,89.50%,86.80%,83.80%
298,26,3658,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,88.30%,95.30%,13.9,94.00%,82.90%,87.20%,87.80%
308,26,1849,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,87.20%,88.90%,11.7,97.20%,93.90%,94.10%,65.90%
308,26,3503,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,89.00%,86.30%,12.2,97.90%,92.50%,83.90%,82.00%
309,26,877,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,83.30%,73.20%,15.6,84.00%,85.60%,78.20%,85.10%
309,26,1097,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,12,70.30%,71.60%,25.5,72.40%,58.40%,84.70%,67.60%
309,26,1255,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,77.60%,77.00%,13.6,86.00%,72.50%,68.80%,83.80%
309,26,5063,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,83.30%,72.40%,13.8,81.90%,81.50%,80.40%,88.90%
312,75,1292,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,84.30%,90.30%,12.8,88.00%,92.10%,84.20%,74.40%
312,75,1309,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,71.90%,77.50%,21.2,89.50%,66.60%,72.40%,60.20%
315,75,1344,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,85.10%,87.60%,12.2,92.40%,81.50%,90.10%,77.70%
315,75,1350,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,44,85.80%,84.10%,11.8,94.20%,90.20%,80.70%,79.80%
315,75,1780,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,89.20%,88.50%,10.9,93.40%,93.80%,84.70%,85.60%
502,59,6936,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,82.00%,73.80%,12,89.70%,68.00%,83.10%,87.10%
502,59,7174,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,69.50%,66.80%,17.5,82.90%,85.90%,65.40%,42.80%
287,75,1523,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,10,89.40%,89.90%,10.9,88.10%,85.90%,90.60%,92.80%
287,75,2295,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,10,80.30%,76.70%,12.9,85.60%,91.70%,81.00%,64.90%
287,75,7032,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,77.80%,91.10%,20.1,75.70%,79.20%,78.30%,78.10%
288,75,1631,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,70.40%,87.30%,29.5,92.40%,88.40%,77.80%,13.00%
288,75,1682,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,46,91.90%,96.80%,10.6,98.50%,95.40%,88.30%,87.90%
288,75,1687,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,85.40%,92.20%,12.8,93.90%,87.10%,86.90%,76.10%
288,75,3265,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,4,85.40%,92.40%,18.8,84.60%,91.20%,79.10%,86.20%
289,75,1841,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,84.40%,89.70%,12.5,94.80%,89.50%,79.70%,75.90%
289,75,2529,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,85.80%,86.90%,14.5,89.50%,82.10%,87.60%,84.60%
289,75,3216,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,9,88.70%,88.90%,13,91.80%,89.10%,91.30%,82.40%
290,75,1524,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,85.70%,95.90%,17,93.40%,87.20%,84.20%,77.70%
290,75,2821,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,83.10%,93.00%,12.3,91.90%,94.90%,83.90%,60.80%
281,75,2577,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,3,83.90%,91.50%,13.2,83.70%,84.80%,84.80%,82.10%
281,75,3489,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,74.20%,79.10%,14.9,93.20%,96.70%,55.90%,69.70%
282,75,1875,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,47,86.90%,87.20%,12.5,90.10%,87.40%,78.70%,90.10%
282,75,2279,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,77.80%,79.10%,20,91.00%,68.50%,67.20%,82.60%
282,75,2435,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,87.60%,92.00%,16,90.00%,85.70%,82.60%,91.90%
293,75,2412,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,82.10%,90.00%,14.6,88.10%,80.50%,82.60%,77.70%
293,75,2850,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,82.30%,83.40%,13.9,81.30%,84.10%,81.70%,82.00%
293,75,3720,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,80.90%,87.20%,16,72.10%,78.10%,86.30%,86.70%
293,75,3804,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,31,88.00%,94.60%,15.6,85.90%,87.00%,90.10%,89.40%
35,4,3192,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,80.70%,72.80%,14.4,92.90%,85.10%,74.30%,70.00%
41,4,881,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,30,81.60%,81.50%,15,84.20%,77.50%,77.10%,86.20%
41,4,1164,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,5,89.50%,91.10%,11.7,96.20%,88.00%,85.00%,88.40%
41,4,1183,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,47,68.20%,68.80%,24.6,60.00%,48.50%,88.20%,85.60%
41,4,1286,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,77.50%,70.90%,13.7,78.20%,80.20%,76.00%,75.50%
41,4,1339,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,47,88.40%,91.10%,15,93.70%,86.30%,87.50%,85.80%
41,4,2214,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,47,78.00%,80.70%,17,81.90%,83.80%,76.00%,70.80%
41,4,4506,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,31,82.30%,81.30%,14.2,83.90%,80.10%,87.20%,78.60%
41,4,4521,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,84.60%,90.20%,12.3,95.40%,92.10%,60.30%,86.80%
42,4,638,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,6,92.40%,97.70%,12.3,92.00%,95.40%,93.00%,89.10%
