Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
2433,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,11,
2433,Dept 95,DRP - GV Chips Core 212ct (BBQ7.75/Orig8/Wavy7.75),Full Stack,1,11,
2434,Dept 02,Bodycology Scog    84 ea 2.7oz Mist,SK,1,11,
2434,Dept 02,Dr. Squatch 120pc Body Wash,4-way,1,11,
2434,Dept 02,Dr. Squatch 96 PC SCOG SK,Sidekick,1,11,
2434,Dept 02,EQ Men's/Women's Disposable 5-Blade Razors,4-way,1,11,
2434,Dept 02,Listerine Total Care 250ml/Kids 500ml 12pc,Sidekick,1,11,
2434,Dept 02,Suave Body Wash 48pc SK,Sidekick,1,11,
2434,Dept 08,Pet Armor Plus Flea & TIck 3+1 60CT,Full Endcap,1,11,
2434,Dept 08,"VETIQ Dog Supplement 60 Day Supply, 30 Count",Sidekick,2,11,
2434,Dept 09,Bounce Pro 14ft Trampoline With Enclosure (1 unit),Half Stack,3,11,
2434,Dept 09,GCI Freestyle Rocker XL Chair,Half Stack,1,11,
2434,Dept 09,Ozark Trail 10X10 Canopy,Half Stack,1,11,
2434,Dept 11,Spray Bottle,Sidekick,2,11,
2434,Dept 11,Zep Acidic Toilet Bowl Cleaner,Full Endcap,1,11,
2434,Dept 12,Garage Sale End Cap,Full Endcap,1,11,
2434,Dept 13,DampRid Fresh Scent Hanging Bag 3PK,Full Endcap,1,11,
2434,Dept 13,LIBMAN Brooms and Mop ,Half Stack,1,11,
2434,Dept 16,"Troy-Bilt 21"" 163cc Gas Walk-Behind Push Mower, TB",Full Stack,2,11,
2434,Dept 16,"Troy-Bilt 547cc Bronco 46"" Gas Riding Lawn Mower",Full Stack,2,11,
2434,Dept 16,Troy-Bilt Mustang Z54 725cc Zero-Turn Lawn Mowe,Full Stack,1,11,
2434,Dept 17,SPRING SCOG /72pcs,Sidekick,2,11,
2434,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY,Half Endcap,1,11,
2434,Dept 22,"Hello Kitty 15"" Cloud Pillow, 75pcs",Full Endcap,1,11,
2434,Dept 22,"Minecraft Movie Body pillow, Throw, and Dec Pillows, 44pcs",Full Endcap,1,11,
2434,Dept 22,"Squishy Cloud Throw,36pcs",Full Endcap,2,11,
2434,Dept 40,"Atkins 4ct RTD, 288 pieces",Full Stack,1,11,
2434,Dept 40,EQ 24pc Eq Ds Ec Omep,Full Endcap,1,11,
2434,Dept 40,EQ 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,11,
2434,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,11,
2434,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,1,11,
2434,Dept 40,Pepcid Max 8Ct 16Pc Sdk,Sidekick,1,11,
2434,Dept 40,"Quest 4ct Bars, 24 Pieces",Full Endcap,1,11,
2434,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,11,
2434,Dept 40,Zyrtec 60 Count 9 piece PDQs,4-way,1,11,
2434,Dept 46,16pc - 10 pack makeup sponge,Sidekick,1,11,
2434,Dept 46,"32pc, EQ Continuous Spray Bottle, 10",Sidekick,1,11,
2434,Dept 46,38pc of Hawaiian Tropic Active and Beauty,Sidekick,1,11,
2434,Dept 46,80pc - Buffing Foundation Brush - Black,Sidekick,1,11,
2434,Dept 46,Neutrogena 25ct Makeup Remover Wipes 20PC PDQ,PDQ,1,11,
2434,Dept 67,65PC BLACK Grad Partyware,Full Endcap,2,11,
2434,Dept 67,65PC BLUE Grad Partyware,Full Endcap,2,11,
2434,Dept 67,65PC GOLD Grad Partyware,Full Endcap,2,11,
2434,Dept 67,65PC GREEN Grad Partyware,Full Endcap,2,11,
2434,Dept 67,65PC RED Grad Partyware,Full Endcap,2,11,
2434,Dept 67,65PC YELLOW Grad Partyware,Full Endcap,4,11,
2434,Dept 67,Balloon Inflator 124 Pieces,Full Endcap,1,11,
2434,Dept 74,"Hamilton Beach, 10.1 cu. Ft. Upright Freezer, Whit",Full Stack,1,11,
2434,Dept 74,"Spring Food Storage  - 90 Units, $5.97",Half Stack,2,11,
2434,Dept 92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,11,
2434,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells (feature has 2 price points)",Full Stack,1,11,
2434,Dept 92,Knorr SCOG 768 Ct,Full Stack,1,11,
2434,Dept 95,Hostess Star Spangled Cupcakes 8ct 11.57oz,Half Endcap,1,11,
2435,Dept 02,Aveeno Daily Moisturizing Body Wash,4-way,1,11,
2435,Dept 02,Bodycology Scog    84 ea 2.7oz Mist,SK,1,11,
2435,Dept 02,Dr Teal's Scog 184 ea 3lb salts 120 ea foam,Full Endcap,1,11,
2435,Dept 02,Dr. Squatch Bar Soap Assortment,Full Endcap,1,11,
2435,Dept 09,Ozark Trail 10X10 Canopy,Half Stack,1,11,
2435,Dept 11,Spray Bottle,Sidekick,1,11,
2435,Dept 13,LIBMAN Brooms and Mop ,Half Stack,2,11,
2435,Dept 17,BHG Aroma Accent  ,Half Stack,2,11,
2435,Dept 20,"3 Piece Bath Accessory Set, 120pcs",Full Endcap,1,11,
2435,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE,Half Endcap,2,11,
2435,Dept 22,"Hello Kitty 15"" Cloud Pillow, 75pcs",Full Endcap,2,11,
2435,Dept 23,Men's Athletic Works 12 pack socks 102 pieces,Half Stack,1,11,
2435,Dept 23,Men's Hanes 10 pack boxer briefs 104 piece,Half Stack,1,11,
2435,Dept 23,Men's Hanes 10 Pack Tees 83 piece,Half Stack,2,11,
2435,Dept 23,Men's Hanes 12 pack socks 104 piece,Half Stack,2,11,
2435,Dept 40,"Atkins 4ct RTD, 288 pieces",Full Stack,1,11,
2435,Dept 40,CARMEX 72PC,Sidekick,1,11,
2435,Dept 40,EQ 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,11,
2435,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,2,11,
2435,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,1,11,
2435,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,1,11,
2435,Dept 40,Zyrtec 60 Count 9 piece PDQs,4-way,1,11,
2435,Dept 46,"144pc, EQ Black Non-Metal Elastics, 30",Sidekick,1,11,
2435,Dept 46,16pc - 10 pack makeup sponge,Sidekick,1,11,
2435,Dept 46,"20pc, Clear Glam Bag",Sidekick,1,11,
2435,Dept 46,"32pc, EQ Continuous Spray Bottle, 10",Sidekick,1,11,
2435,Dept 46,"45pc, EQ Tip to Toe Kit",Sidekick,1,11,
2435,Dept 46,80pc - Buffing Foundation Brush - Black,Sidekick,1,11,
2435,Dept 46,Neutrogena 25ct Makeup Remover Wipes 20PC PDQ,PDQ,1,11,
2435,Dept 46,OGX Shampoo & Conditioner 13oz 30P Assortment,PDQ,1,11,
2435,Dept 67,Balloon Inflator 124 Pieces,Full Endcap,1,11,
2435,Dept 71,COMHOMA RECLINER BLK,Full Stack,1,11,
2435,Dept 74,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Seri",Full Stack,1,11,
2435,Dept 74,"Spring Food Storage  - 90 Units, $5.97",Half Stack,1,11,
2435,Dept 82,Bubble Blaster 48pc,Half Stack,1,11,
2435,Dept 92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,11,
2435,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells (feature has 2 price points)",Full Stack,2,11,
2435,Dept 92,Knorr SCOG 768 Ct,Full Stack,1,11,
2435,Dept 92,"WIC Cheerios, 192 pc",Full Stack,1,11,
2435,Dept 95,DRP - GV Chips Core 212ct (BBQ7.75/Orig8/Wavy7.75),Full Stack,1,11,
2436,Dept 02,Listerine Total Care 250ml/Kids 500ml 12pc,Sidekick,1,11,
2436,Dept 02,Plackers 36pc Micro-line,Sidekick,1,11,
2436,Dept 11,Envirolog (GA) Bundled Firewood,Full Stack,2,11,
2436,Dept 13,LIBMAN Brooms and Mop ,Half Stack,2,11,
2436,Dept 22,"Adult Licensed Throws, 60pcs",Full Endcap,2,11,
2436,Dept 40,"Atkins 4ct RTD, 288 pieces",Full Stack,1,11,
2436,Dept 40,"Atkins Strong RTD, 168 pieces",Half Stack,2,11,
2436,Dept 40,"Quest 4ct Bars, 24 Pieces",Full Endcap,2,11,
2436,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,11,
2436,Dept 46,16pc PDQ tray of Banana Boat Sport SPF 50 and Kids,PDQ,1,11,
2436,Dept 46,24pc PDQ tray of assorted Banana Boat Family Size,PDQ,2,11,
2436,Dept 46,38pc of Hawaiian Tropic Active and Beauty,Sidekick,2,11,
2436,Dept 46,OGX Shampoo & Conditioner 13oz 30P Assortment,PDQ,2,11,
2436,Dept 92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,11,
2436,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells (feature has 2 price points)",Full Stack,1,11,
2436,Dept 92,Knorr SCOG 768 Ct,Full Stack,1,11,
2436,Dept 92,TACO BELL MIX HPAL 624CT ,Half Stack,1,11,
2437,Dept 16,EG 50FT MD HOSE - Qty of 72,Full Stack,4,11,
2437,Dept 17,120ct Mainstays Desk Lamps,Full Endcap,1,11,
2437,Dept 23,Men's Hanes 10 pack boxer briefs 104 piece,Half Stack,2,11,
2437,Dept 40,"Atkins 4ct RTD, 288 pieces",Full Stack,1,11,
2437,Dept 40,"Quest 4ct Bars, 24 Pieces",Full Endcap,2,11,
2437,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,11,
2437,Dept 67,Balloon Inflator 124 Pieces,Full Endcap,1,11,
2437,Dept 74,"Spring Food Storage  - 90 Units, $5.97",Half Stack,3,11,
2439,Dept 02,EQ Men's/Women's Disposable 5-Blade Razors,4-way,1,11,
2439,Dept 09,AA XDP Superdisc Swing Set 6pc,Full Stack,1,11,
2439,Dept 09,Patriotic Volleyball/Soccer/Basketball Dump Bin,Dump Bin,1,11,
2439,Dept 09,Red/Blue Blitzball Bat & Ball Combo / 100 units,Half Stack,1,11,
2439,Dept 12,Medium Box,Full Stack,2,11,
2439,Dept 22,"Adult Licensed Throws, 60pcs",Full Endcap,1,11,
2439,Dept 22,"Hello Kitty 15"" Cloud Pillow, 75pcs",Full Endcap,1,11,
2439,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,1,11,
2439,Dept 46,"144pc, EQ Black Non-Metal Elastics, 30",Sidekick,1,11,
2439,Dept 46,"32pc, EQ Continuous Spray Bottle, 10",Sidekick,1,11,
2439,Dept 46,"45pc, EQ Tip to Toe Kit",Sidekick,1,11,
2439,Dept 46,80pc - Buffing Foundation Brush - Black,Sidekick,1,11,
2439,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells (feature has 2 price points)",Full Stack,1,11,
2439,Dept 92,Tajin 90 piece shipper,PDQ,1,11,
2441,Dept 07,Monster Jam 1:64 Vehicle Dumpbin,Half Stack,1,11,
2441,Dept 09,EC SNS Tanning Pool 48pc,Full Endcap,1,11,
2441,Dept 14,Cuckoo 12Cup Rice Cooker / 60 units ,Half Stack,1,11,Cancel - supplier issues
2441,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY,Half Endcap,1,11,
2441,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,11,
2441,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,1,11,
2442,Dept 40,"Atkins 4ct RTD, 288 pieces",Full Stack,1,11,
2443,Dept 08,"Adams F&T Collar Dogs 2PK Red Tin, 10 CT",Sidekick,1,11,
2443,Dept 46,"45pc, EQ Tip to Toe Kit",Sidekick,1,11,
2444,Dept 02,Bodycology Scog    84 ea 2.7oz Mist,SK,1,11,
2444,Dept 02,Dr Teal's Scog 184 ea 3lb salts 120 ea foam,Full Endcap,1,11,
2444,Dept 02,Dr. Squatch 96 PC SCOG SK,Sidekick,1,11,
2444,Dept 02,Dr. Squatch Bar Soap Assortment,Full Endcap,1,11,
2444,Dept 02,EQ Men's/Women's Disposable 5-Blade Razors,4-way,1,11,
2444,Dept 02,Plackers 36pc Micro-line,Sidekick,1,11,
2444,Dept 07,Monster Jam 1:64 Vehicle Dumpbin,Half Stack,1,11,
2444,Dept 07,Ozark Trial Bike Accessories ,Full Stack,1,11,
2444,Dept 08,"Adams F&T Collar Dogs 2PK GoldTin, 10 CT",Sidekick,1,11,
2444,Dept 08,"Adams F&T Collar Dogs 2PK Red Tin, 10 CT",Sidekick,1,11,
2444,Dept 08,Pet Armor Plus Flea & Tick 3+1 SK 15CT,Sidekick,1,11,
2444,Dept 09,AA XDP Superdisc Swing Set 6pc,Full Stack,1,11,
2444,Dept 09,Bounce Pro 14ft Trampoline With Enclosure (1 unit),Half Stack,3,11,
2444,Dept 09,Cyclone All Weather Football Dump Bin / 120 units,Dump Bin,1,11,
2444,Dept 09,EC SNS Tanning Pool 48pc,Full Endcap,1,11,
2444,Dept 09,LED Cornhole Bag Toss (1 box -> 2 boards & 6 bags),Full Endcap,1,11,
2444,Dept 09,Lifetime 5ft fold in half table,Half Stack,1,11,
2444,Dept 09,Ozark Trail 10X10 Canopy,Half Stack,1,11,
2444,Dept 09,Ozark Trail Push Pull Wagon,Half Stack,1,11,
2444,Dept 09,Patriotic Volleyball/Soccer/Basketball Dump Bin,Dump Bin,1,11,
2444,Dept 16,"Troy-Bilt 16"" Gas Chainsaw, TB4216",Half Stack,3,11,
2444,Dept 16,"Troy-Bilt 17"" 25cc 2-Cycle Curved Shaft Gas String",Half Stack,3,11,
2444,Dept 17,BHG Aroma Accent  ,Half Stack,2,11,
2444,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY,Half Endcap,1,11,
2444,Dept 40,"Atkins 4ct RTD, 288 pieces",Full Stack,1,11,
2444,Dept 40,Claritin Adult 14pc PDQ,4-way,1,11,
2444,Dept 40,EQ 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,11,
2444,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,11,
2444,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,1,11,
2444,Dept 40,"Quest 4ct Bars, 24 Pieces",Full Endcap,1,11,
2444,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,11,
2444,Dept 46,"144pc, EQ Black Non-Metal Elastics, 30",Sidekick,1,11,
2444,Dept 46,16pc - 10 pack makeup sponge,Sidekick,1,11,
2444,Dept 46,20pc Starface Big Lil Gift Set,Sidekick,1,11,
2444,Dept 46,"20pc, Clear Glam Bag",Sidekick,1,11,
2444,Dept 46,"32pc, EQ Continuous Spray Bottle, 10",Sidekick,1,11,
2444,Dept 46,"45pc, EQ Tip to Toe Kit",Sidekick,1,11,
2444,Dept 46,Neutrogena 25ct Makeup Remover Wipes 20PC PDQ,PDQ,1,11,
2444,Dept 67,28PC Large Trad MX Pinata,Full Stack,1,11,
2445,Dept 07,Ozark Trial Bike Accessories ,Full Stack,1,11,
2445,Dept 40,EQ 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,3,11,
2446,Dept 02,Dr. Squatch 96 PC SCOG SK,Sidekick,1,11,
2446,Dept 02,EQ Men's/Women's Disposable 5-Blade Razors,4-way,1,11,
2446,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,11,
2446,Dept 09,Cyclone All Weather Football Dump Bin / 120 units,Dump Bin,1,11,
2446,Dept 09,Ozark Trail 10X10 Canopy,Half Stack,1,11,
2446,Dept 09,Patriotic Volleyball/Soccer/Basketball Dump Bin,Dump Bin,1,11,
2446,Dept 09,Red/Blue Blitzball Bat & Ball Combo / 100 units,Half Stack,1,11,
2446,Dept 13,LIBMAN Brooms and Mop ,Half Stack,2,11,
2446,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY,Half Endcap,3,11,
2446,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,2,11,
2446,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,2,11,
2446,Dept 40,"Quest 4ct Bars, 24 Pieces",Full Endcap,2,11,
2446,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,11,
2446,Dept 46,"144pc, EQ Black Non-Metal Elastics, 30",Sidekick,1,11,
2446,Dept 46,"20pc, Clear Glam Bag",Sidekick,1,11,
2446,Dept 74,MS 13.2G MOTION SENSOR TRASH CAN,Full Stack,1,11,
2446,Dept 82,Bubble Blaster 48pc,Half Stack,1,11,
2446,Dept 92,125 Piece Jarritos Party Pack Shipper,Full Stack,2,11,
2447,Dept 09,Bounce Pro 14ft Trampoline With Enclosure (1 unit),Half Stack,1,11,
2447,Dept 09,Patriotic Volleyball/Soccer/Basketball Dump Bin,Dump Bin,1,11,
2447,Dept 12,Medium Box,Full Stack,1,11,
2447,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY,Half Endcap,2,11,
2447,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES PASTEL,Half Endcap,2,11,
2447,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE,Half Endcap,1,11,
2447,Dept 23,"Laguna Mens Swim 7"" Inseam Stretch Volley, 192pcs",4-way,1,11,
2447,Dept 40,EQ COUGH DROPS 72PC,PDQ,1,11,
2447,Dept 74,MS 13.2G MOTION SENSOR TRASH CAN,Full Stack,1,11,
2447,Dept 95,Hostess Red/White/Blue Twinkies 8ct 10.86oz,Half Endcap,1,11,
2449,Dept 02,Aveeno Daily Moisturizing Body Wash,4-way,1,11,
2449,Dept 02,Dr Teal's Scog 184 ea 3lb salts 120 ea foam,Full Endcap,1,11,
2449,Dept 02,Dr. Squatch 96 PC SCOG SK,Sidekick,1,11,
2449,Dept 02,Dr. Squatch Bar Soap Assortment,Full Endcap,1,11,
2449,Dept 02,EQ Men's/Women's Disposable 5-Blade Razors,4-way,1,11,
2449,Dept 02,Listerine Total Care 250ml/Kids 500ml 12pc,Sidekick,1,11,
2449,Dept 02,Plackers 36pc Micro-line,Sidekick,1,11,
2449,Dept 02,Suave Body Wash 48pc SK,Sidekick,1,11,
2449,Dept 07,Monster Jam 1:64 Vehicle Dumpbin,Half Stack,2,11,
2449,Dept 07,Ozark Trial Bike Accessories ,Full Stack,1,11,
2449,Dept 08,"Adams F&T Collar Dogs 2PK GoldTin, 10 CT",Sidekick,2,11,
2449,Dept 08,"Adams F&T Collar Dogs 2PK Red Tin, 10 CT",Sidekick,2,11,
2449,Dept 09,AA XDP Superdisc Swing Set 6pc,Full Stack,1,11,
2449,Dept 09,Athletic Works Tennis Balls 3ct / 420 units,Full Endcap,1,11,
2449,Dept 09,Bounce Pro 14ft Trampoline With Enclosure (1 unit),Half Stack,2,11,
2449,Dept 09,Cyclone All Weather Football Dump Bin / 120 units,Dump Bin,1,11,
2449,Dept 09,EC SNS Tanning Pool 48pc,Full Endcap,1,11,
2449,Dept 09,Lifetime 5ft fold in half table,Half Stack,1,11,
2449,Dept 09,MinnARK 3FT Folding Trampoline (1 pc),Full Endcap,2,11,
2449,Dept 09,Ozark Trail 10X10 Canopy,Half Stack,1,11,
2449,Dept 09,Patriotic Volleyball/Soccer/Basketball Dump Bin,Dump Bin,1,11,
2449,Dept 09,PWC Registration Number - 52 Pieces,Sidekick,1,11,
2449,Dept 09,Red/Blue Blitzball Bat & Ball Combo / 100 units,Half Stack,1,11,
2449,Dept 09,Reebok Pickleball Paddle / 72 paddles,Full Endcap,1,11,
2449,Dept 11,Hart 50 Gallon,Full Endcap,2,11,
2449,Dept 13,LIBMAN Brooms and Mop ,Half Stack,2,11,
2449,Dept 14,Cuckoo 12Cup Rice Cooker / 60 units ,Half Stack,1,11,Cancel - supplier issues
2449,Dept 14,IMUSA MEX LOGO 12QT ALUM STEAMER,Full Endcap,1,11,
2449,Dept 16,EG 50FT MD HOSE - Qty of 72,Full Stack,4,11,
2449,Dept 16,"Spectracide Bag-a-Bug Japanese Beetle Trap, Dual L",Sidekick,1,11,
2449,Dept 16,Troy Bilt Mustang Z46 Zero-Turn Lawn Mower,Full Stack,1,11,
2449,Dept 16,"Troy-Bilt 16"" Gas Chainsaw, TB4216",Half Stack,3,11,
2449,Dept 16,"Troy-Bilt 18"" 42cc Gas Chainsaw, TB4218",Half Stack,2,11,
2449,Dept 16,"Troy-Bilt 20"" 46cc Gas Chainsaw, TB4620C",Half Stack,2,11,
2449,Dept 16,"Troy-Bilt 21"" 163cc Gas Walk-Behind Push Mower, TB",Full Stack,3,11,
2449,Dept 16,"Troy-Bilt 25cc 17"" Gas Straight Shaft String Trimm",Half Stack,4,11,
2449,Dept 16,"Troy-Bilt 25cc Gas Leaf Blower, TB430",Half Stack,4,11,
2449,Dept 16,Troy-Bilt 25cc Gas Straight Shaft Lawn Edger with,Half Stack,4,11,Cancel - supplier no longer able to fulfill
2449,Dept 16,"Troy-Bilt 344cc Compact Gas Riding Lawn Mower, TB3",Full Stack,5,11,
2449,Dept 16,Troy-Bilt 51cc Variable Speed Gas Backpack Leaf Bl,Half Stack,2,11,
2449,Dept 16,"Troy-Bilt 547cc Bronco 46"" Gas Riding Lawn Mower",Full Stack,5,11,
2449,Dept 16,TROY-BILT GAS POWERE,Half Stack,3,11,
2449,Dept 16,"Troy-Bilt Leaf Blower/Vacuum, TB272V",Half Stack,5,11,
2449,Dept 16,"Troy-Bilt Mustang DD 208cc 18"" Rear Tine Tiller, 2",Half Stack,4,11,
2449,Dept 16,Troy-Bilt Mustang Z42 Zero-Turn Lawn Mower,Full Stack,1,11,
2449,Dept 16,Troy-Bilt Mustang Z54 725cc Zero-Turn Lawn Mowe,Full Stack,2,11,
2449,Dept 16,"Troy-Bilt Pony 250cc 16"" Rear Tine Tiller, 21A-492",Half Stack,2,11,
2449,Dept 17,BHG Aroma Accent  ,Half Stack,1,11,
2449,Dept 20,"2 Pack Character Hand Towels, 96pcs",Full Endcap,2,11,
2449,Dept 20,"3 Piece Bath Accessory Set, 120pcs",Full Endcap,2,11,
2449,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES GREY,Half Endcap,2,11,
2449,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES PASTEL,Half Endcap,1,11,
2449,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE,Half Endcap,1,11,
2449,Dept 20,"Licensed Loofah, 48pcs",Sidekick,1,11,
2449,Dept 22,50 X 70 Kids Throw Assorted 100pcs,Full Endcap,2,11,
2449,Dept 22,"Adult Licensed Throws, 60pcs",Full Endcap,1,11,
2449,Dept 22,"Hello Kitty 15"" Cloud Pillow, 75pcs",Full Endcap,1,11,
2449,Dept 22,"Minecraft Movie Body pillow, Throw, and Dec Pillows, 44pcs",Full Endcap,1,11,
2449,Dept 22,"Squishy Cloud Throw,36pcs",Full Endcap,2,11,
2449,Dept 23,Men's Athletic Works 12 pack socks 102 pieces,Half Stack,2,11,
2449,Dept 23,Men's Hanes 10 pack boxer briefs 104 piece,Half Stack,2,11,
2449,Dept 23,Men's Hanes 10 Pack Tees 83 piece,Half Stack,2,11,
2449,Dept 23,Men's Hanes 12 pack socks 104 piece,Half Stack,2,11,
2449,Dept 40,"Atkins 4ct RTD, 288 pieces",Full Stack,1,11,
2449,Dept 40,"Atkins Strong RTD, 168 pieces",Half Stack,2,11,
2449,Dept 40,CARMEX 72PC,Sidekick,1,11,
2449,Dept 40,EQ 3% Hydrogen Peroxide 32oz Shipper 12ct,PDQ,1,11,
2449,Dept 40,EQ 91% Isopropyl Alcohol 32oz Shipper 12ct,PDQ,1,11,
2449,Dept 40,EQ Epsom Salt 8lb Shipper 4ct,PDQ,1,11,
2449,Dept 40,Pepcid Max 8Ct 16Pc Sdk,Sidekick,1,11,
2449,Dept 40,"Quest 4ct Bars, 24 Pieces",Full Endcap,2,11,
2449,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,2,11,
2449,Dept 40,Zyrtec 60 Count 9 piece PDQs,4-way,1,11,
2449,Dept 46,"144pc, EQ Black Non-Metal Elastics, 30",Sidekick,1,11,
2449,Dept 46,16pc - 10 pack makeup sponge,Sidekick,1,11,
2449,Dept 46,16pc PDQ tray of Banana Boat Sport SPF 50 and Kids,PDQ,1,11,
2449,Dept 46,"20pc, Clear Glam Bag",Sidekick,1,11,
2449,Dept 46,24pc PDQ tray of assorted Banana Boat Family Size,PDQ,1,11,
2449,Dept 46,"32pc, EQ Continuous Spray Bottle, 10",Sidekick,1,11,
2449,Dept 46,38pc of Hawaiian Tropic Active and Beauty,Sidekick,1,11,
2449,Dept 46,"45pc, EQ Tip to Toe Kit",Sidekick,1,11,
2449,Dept 46,80pc - Buffing Foundation Brush - Black,Sidekick,1,11,
2449,Dept 46,Neutrogena 25ct Makeup Remover Wipes 20PC PDQ,PDQ,1,11,
2449,Dept 46,OGX Shampoo & Conditioner 13oz 30P Assortment,PDQ,2,11,
2449,Dept 67,28PC Large Trad MX Pinata,Full Stack,1,11,
2449,Dept 71,COMHOMA RECLINER BLK,Full Stack,1,11,
2449,Dept 71,COMHOMA RECLINER BRW,Full Stack,1,11,
2449,Dept 71,Mainstays Hairpin Desk,Full Stack,3,11,
2449,Dept 74,"Frigidaire 7.5 Cu. ft. Refrigerator, Platinum Seri",Full Stack,2,11,
2449,Dept 74,"Hamilton Beach, 10.1 cu. Ft. Upright Freezer, Whit",Full Stack,2,11,
2449,Dept 74,MS 13.2G MOTION SENSOR TRASH CAN,Full Stack,1,11,
2449,Dept 74,"Spring Food Storage  - 90 Units, $5.97",Half Stack,1,11,
2449,Dept 79,Ricitos de Oro 12 count SK,Sidekick,2,11,
2449,Dept 82,BIC 2pk Ult Ltr PDQ,Full Endcap,1,11,
2449,Dept 82,Bubble Blaster 48pc,Half Stack,1,11,
2449,Dept 92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,11,
2449,Dept 92,216 Piece Totis Shipper,Full Stack,1,11,
2449,Dept 92,"426pc Old El Paso Taco Hut, OPP & Bold Taco Shells (feature has 2 price points)",Full Stack,2,11,
2449,Dept 92,Fillo's Walking Tamales Variety Pack,Side-stack,1,11,
2449,Dept 92,Knorr SCOG 768 Ct,Full Stack,1,11,
2449,Dept 92,TACO BELL MIX HPAL 624CT ,Half Stack,2,11,
2449,Dept 92,Tajin 90 piece shipper,PDQ,2,11,
2449,Dept 92,"WIC Cheerios, 192 pc",Full Stack,1,11,
2449,Dept 95,DRP - GV Chips Core 212ct (BBQ7.75/Orig8/Wavy7.75),Full Stack,1,11,
2449,Dept 95,Hint Water Variety Pack 12pk 16oz Assortment,Side-stack,3,11,
2449,Dept 95,Hostess Red/White/Blue Twinkies 8ct 10.86oz,Half Endcap,1,11,
2449,Dept 95,Hostess Star Spangled Cupcakes 8ct 11.57oz,Half Endcap,1,11,
2449,Dept 95,RYL Tea Wallen Sweet single cans Assortment,Sidekick,1,11,
2451,Dept 40,"Quest 4ct Chips, 96 pieces",Full Endcap,1,11,
2452,Dept 02,EQ Men's/Women's Disposable 5-Blade Razors,4-way,1,11,
2452,Dept 12,Medium Box,Full Stack,2,11,
2452,Dept 13,LIBMAN Brooms and Mop ,Half Stack,2,11,
2452,Dept 14,Cuckoo 12Cup Rice Cooker / 60 units ,Half Stack,1,11,Cancel - supplier issues
2452,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES PASTEL,Half Endcap,3,11,
2452,Dept 20,90 COUNT - 18PK WASHCLOTH BUNDLES WHITE,Half Endcap,3,11,
